Timestamp,User_ID,IP_Address,Activity_Type,Resource_Accessed,File_Name,Action,Login_Attempts,File_Size,Anomaly_Type,Label
2024-09-13 00:02:59.873533,8879,172.18.250.18,File_Modification,/project/report1.pdf,report1.pdf,N/A,,10.43,None,Normal
2024-10-02 05:48:48.438271,4702,192.168.122.202,File_Access,/shared/documents/document2.docx,document2.docx,Delete,,2.74,None,Normal
2024-10-09 15:31:04.756983,1893,172.30.26.231,Login,/confidential/document2.docx,,N/A,7.0,,None,Normal
2024-09-30 22:31:45.551155,5866,192.168.144.171,Remote_Login,/server/secrets.txt,,Inserted,8.0,,None,Normal
2024-09-25 22:13:48.674359,8066,192.168.78.209,Network_Traffic,/project/secrets.txt,,Write,,,None,Normal
2024-09-17 04:28:59.970014,6618,172.17.50.223,Login,/backup/document2.docx,,Delete,8.0,,None,Normal
2024-10-04 21:08:01.938140,9177,192.168.165.231,File_Access,/project/data.csv,data.csv,Failed,,10.25,None,Normal
2024-10-09 20:35:07.976242,4060,192.168.165.102,Remote_Login,/confidential/new_project.docx,,Write,6.0,,Data_Exfil,Suspicious
2024-09-20 10:24:13.366139,1906,172.23.149.201,USB_Insert,/shared/documents/document2.docx,,Write,,,None,Normal
2024-09-27 03:15:57.790618,7015,172.22.98.204,Network_Traffic,/confidential/document2.docx,,Delete,,,None,Normal
2024-09-13 14:37:23.648569,9418,192.168.11.131,USB_Insert,/network/logs/secrets.txt,,Read,,,None,Normal
2024-09-26 02:23:05.280488,8212,192.168.157.7,Remote_Login,/network/logs/report1.pdf,,Write,1.0,,None,Normal
2024-10-02 06:48:51.781843,5140,10.146.211.193,File_Deletion,/project/data.csv,data.csv,N/A,,14.51,None,Normal
2024-10-07 04:48:59.260219,2278,172.22.170.20,File_Modification,/shared/documents/new_project.docx,new_project.docx,Write,,25.59,None,Normal
2024-09-20 21:15:00.683630,6079,172.20.107.98,File_Access,/shared/documents/data.csv,data.csv,Success,,42.38,None,Normal
2024-09-12 21:27:31.912340,8482,172.24.84.161,Network_Traffic,/network/logs/secrets.txt,,Inserted,,,None,Normal
2024-09-18 00:52:59.211661,2457,172.29.229.252,USB_Insert,/shared/documents/report2.pdf,,Success,,,None,Normal
2024-09-18 19:54:42.157897,3996,10.149.128.196,File_Access,/confidential/secrets.txt,secrets.txt,Inserted,,46.79,None,Normal
2024-10-03 13:41:05.919172,6864,10.227.214.91,File_Deletion,/confidential/report2.pdf,report2.pdf,Inserted,,16.2,None,Normal
2024-10-03 20:54:21.258260,6769,10.86.218.253,Remote_Login,/server/secrets.txt,,Success,3.0,,None,Normal
2024-10-08 20:11:40.095510,2975,172.30.141.171,Login,/confidential/report1.pdf,,N/A,5.0,,None,Normal
2024-09-25 02:53:51.194977,2589,10.152.162.41,File_Access,/confidential/report1.pdf,report1.pdf,Delete,,19.74,None,Normal
2024-09-26 02:19:45.185287,2007,10.217.34.217,Remote_Login,/shared/documents/document2.docx,,N/A,3.0,,None,Normal
2024-09-22 14:39:08.264947,7393,172.22.189.79,File_Modification,/server/secrets.txt,secrets.txt,Failed,,26.77,None,Normal
2024-09-18 16:37:54.623114,4813,192.168.146.98,File_Deletion,/backup/data.csv,data.csv,Write,,46.08,None,Normal
2024-09-28 15:30:40.642104,5482,192.168.27.136,File_Modification,/project/new_project.docx,new_project.docx,N/A,,29.73,None,Normal
2024-10-12 14:05:29.929448,9283,10.15.38.238,Remote_Login,/shared/documents/report2.pdf,,Delete,1.0,,DDoS_Attempt,Suspicious
2024-10-04 06:32:49.409248,1993,10.19.245.137,File_Deletion,/network/logs/document2.docx,document2.docx,Success,,47.47,None,Normal
2024-09-23 03:16:00.503990,9888,10.118.162.164,File_Deletion,/confidential/document2.docx,document2.docx,Failed,,1.78,None,Normal
2024-10-08 13:55:28.701490,5331,192.168.245.230,File_Access,/backup/new_project.docx,new_project.docx,Read,,24.37,Brute_Force,Suspicious
2024-09-14 22:41:56.673640,2594,10.11.168.152,Remote_Login,/shared/documents/document2.docx,,Success,1.0,,None,Normal
2024-10-04 13:38:12.710237,8729,192.168.224.21,USB_Insert,/confidential/secrets.txt,,Write,,,None,Normal
2024-09-16 11:21:00.965555,2389,172.18.147.90,Network_Traffic,/server/data.csv,,Read,,,None,Normal
2024-10-09 10:26:12.478613,7666,192.168.64.0,Network_Traffic,/project/new_project.docx,,Failed,,,Data_Exfil,Suspicious
2024-10-01 11:33:21.386810,6811,192.168.117.244,File_Deletion,/server/new_project.docx,new_project.docx,Inserted,,33.4,None,Normal
2024-10-02 15:53:51.351373,5285,172.20.244.166,Remote_Login,/shared/documents/report1.pdf,,Read,1.0,,None,Normal
2024-10-11 17:15:38.920752,3453,172.25.189.140,File_Modification,/shared/documents/report1.pdf,report1.pdf,Inserted,,42.78,None,Normal
2024-09-24 17:54:34.614345,5455,192.168.171.142,File_Modification,/backup/data.csv,data.csv,Failed,,37.01,None,Normal
2024-10-01 15:56:54.805068,1303,10.67.64.170,File_Access,/shared/documents/data.csv,data.csv,Success,,1.27,None,Normal
2024-09-29 01:28:16.395714,6969,172.27.203.228,Remote_Login,/backup/report2.pdf,,Delete,7.0,,None,Normal
2024-09-20 02:52:33.509579,5035,192.168.93.72,USB_Insert,/backup/new_project.docx,,N/A,,,None,Normal
2024-10-04 04:49:49.089878,4215,192.168.54.144,File_Deletion,/project/secrets.txt,secrets.txt,N/A,,5.28,None,Normal
2024-09-15 06:30:57.387972,4789,10.47.181.72,Login,/shared/documents/data.csv,,Read,8.0,,None,Normal
2024-09-22 21:59:16.093158,3372,192.168.18.169,USB_Insert,/confidential/new_project.docx,,Read,,,None,Normal
2024-09-18 15:36:11.962986,2500,10.29.203.157,File_Deletion,/server/secrets.txt,secrets.txt,Delete,,40.28,None,Normal
2024-10-09 17:13:00.631030,1912,10.132.156.250,USB_Insert,/server/document2.docx,,Write,,,None,Normal
2024-09-21 23:58:43.096562,2325,10.21.158.127,Login,/confidential/new_project.docx,,N/A,4.0,,None,Normal
2024-09-20 14:40:13.370077,9916,10.144.123.187,File_Modification,/project/new_project.docx,new_project.docx,Success,,16.45,None,Normal
2024-09-26 18:19:04.011865,9154,10.163.184.123,Network_Traffic,/network/logs/secrets.txt,,Success,,,None,Normal
2024-10-06 06:15:28.527757,3742,172.20.112.216,File_Deletion,/confidential/report2.pdf,report2.pdf,Delete,,27.33,DDoS_Attempt,Suspicious
2024-09-14 21:26:37.539192,4578,192.168.66.235,File_Access,/project/document2.docx,document2.docx,Failed,,25.23,None,Normal
2024-09-28 22:54:54.904158,9718,192.168.213.32,File_Modification,/confidential/secrets.txt,secrets.txt,Failed,,28.04,None,Normal
2024-10-08 18:45:16.820697,7720,192.168.26.168,Network_Traffic,/shared/documents/report2.pdf,,Write,,,None,Normal
2024-09-15 18:04:18.413942,6109,10.57.179.145,Login,/project/data.csv,,Inserted,7.0,,None,Normal
2024-09-30 09:35:19.597754,9142,192.168.20.99,File_Access,/network/logs/report2.pdf,report2.pdf,Inserted,,29.65,DDoS_Attempt,Suspicious
2024-09-16 08:33:09.958563,2371,172.18.238.111,Network_Traffic,/server/new_project.docx,,Inserted,,,None,Normal
2024-10-03 06:34:31.277595,9072,10.12.143.134,File_Access,/network/logs/document2.docx,document2.docx,Failed,,41.2,None,Normal
2024-10-06 13:21:18.069925,8391,10.100.141.210,File_Deletion,/shared/documents/report2.pdf,report2.pdf,Read,,8.54,None,Normal
2024-09-15 08:49:52.106220,2054,172.21.61.175,USB_Insert,/network/logs/report2.pdf,,N/A,,,None,Normal
2024-10-06 03:38:22.348329,6069,10.179.129.193,File_Modification,/project/report2.pdf,report2.pdf,Delete,,26.64,None,Normal
2024-09-29 02:06:23.902328,3095,10.82.117.104,File_Access,/confidential/report2.pdf,report2.pdf,Delete,,40.92,None,Normal
2024-09-30 11:40:06.032558,9644,10.192.109.230,USB_Insert,/network/logs/new_project.docx,,Inserted,,,None,Normal
2024-10-03 02:45:46.210613,1530,192.168.40.89,File_Access,/confidential/report2.pdf,report2.pdf,Read,,0.81,None,Normal
2024-10-06 16:20:45.717448,2829,10.207.223.31,File_Modification,/confidential/secrets.txt,secrets.txt,Delete,,12.92,None,Normal
2024-10-06 17:59:20.092950,5868,10.75.229.59,USB_Insert,/confidential/report1.pdf,,N/A,,,None,Normal
2024-09-23 20:10:42.734079,9031,172.19.16.76,USB_Insert,/network/logs/new_project.docx,,Failed,,,None,Normal
2024-10-08 09:02:08.599409,3310,10.117.137.23,Login,/network/logs/data.csv,,Failed,6.0,,None,Normal
2024-09-16 09:35:21.628783,8191,192.168.239.101,File_Modification,/server/document2.docx,document2.docx,Failed,,48.04,None,Normal
2024-09-24 15:17:36.831080,3625,172.23.9.106,File_Access,/project/document2.docx,document2.docx,Failed,,39.88,Brute_Force,Suspicious
2024-10-11 13:16:32.378620,6780,10.147.181.180,Login,/shared/documents/document2.docx,,Failed,7.0,,None,Normal
2024-09-26 04:59:11.168341,4264,172.20.103.1,Login,/confidential/new_project.docx,,Inserted,6.0,,None,Normal
2024-09-30 03:20:09.590704,1377,10.85.146.84,Remote_Login,/confidential/document2.docx,,Inserted,3.0,,None,Normal
2024-10-11 04:39:59.747936,3007,192.168.171.100,Network_Traffic,/backup/secrets.txt,,Failed,,,None,Normal
2024-09-24 19:44:09.812169,5303,192.168.254.147,Remote_Login,/backup/new_project.docx,,Failed,10.0,,None,Normal
2024-09-23 01:02:53.769823,1292,172.31.149.220,File_Access,/confidential/secrets.txt,secrets.txt,Delete,,5.67,None,Normal
2024-09-13 15:11:43.085246,3932,172.22.160.183,Login,/server/secrets.txt,,Delete,7.0,,None,Normal
2024-10-02 13:46:04.713789,4078,172.20.246.204,Remote_Login,/shared/documents/report1.pdf,,Write,9.0,,None,Normal
2024-09-21 05:21:54.849200,8206,10.221.52.152,USB_Insert,/server/report2.pdf,,Read,,,None,Normal
2024-09-25 19:33:07.992115,5247,10.65.146.41,File_Deletion,/backup/report1.pdf,report1.pdf,Success,,31.05,None,Normal
2024-09-24 20:07:07.397847,8675,192.168.99.220,USB_Insert,/network/logs/secrets.txt,,Success,,,Data_Exfil,Suspicious
2024-09-23 14:02:25.804364,1133,172.19.155.31,File_Access,/network/logs/secrets.txt,secrets.txt,Failed,,41.73,None,Normal
2024-10-08 19:44:46.870877,3028,192.168.79.171,File_Modification,/confidential/secrets.txt,secrets.txt,Failed,,43.05,None,Normal
2024-09-21 13:05:40.931066,6988,192.168.106.205,File_Modification,/network/logs/secrets.txt,secrets.txt,Write,,13.35,None,Normal
2024-10-11 19:48:11.252784,3736,172.29.179.100,Remote_Login,/network/logs/report2.pdf,,Failed,7.0,,None,Normal
2024-09-24 16:02:07.560306,9921,172.31.137.197,USB_Insert,/shared/documents/new_project.docx,,Success,,,None,Normal
2024-09-29 16:42:52.030822,3211,192.168.20.138,Network_Traffic,/network/logs/report2.pdf,,Delete,,,None,Normal
2024-10-12 13:22:40.992445,2578,172.21.223.99,Login,/network/logs/document2.docx,,Success,7.0,,Data_Exfil,Suspicious
2024-09-12 16:33:16.392725,9737,10.133.70.192,USB_Insert,/shared/documents/data.csv,,Write,,,None,Normal
2024-10-03 11:41:33.178042,2685,10.1.159.23,USB_Insert,/backup/new_project.docx,,N/A,,,None,Normal
2024-09-16 03:57:05.355380,3174,172.18.118.195,USB_Insert,/shared/documents/report1.pdf,,N/A,,,None,Normal
2024-10-11 01:44:24.171218,1931,192.168.38.31,USB_Insert,/shared/documents/new_project.docx,,Write,,,None,Normal
2024-09-26 17:50:56.840134,5266,172.31.14.210,Network_Traffic,/server/data.csv,,Delete,,,None,Normal
2024-09-15 10:34:38.169778,6169,10.230.185.231,Login,/project/new_project.docx,,Failed,8.0,,DDoS_Attempt,Suspicious
2024-10-04 14:13:38.858885,2894,10.248.4.99,USB_Insert,/backup/new_project.docx,,N/A,,,None,Normal
2024-09-18 06:52:04.595508,5591,192.168.11.185,File_Modification,/backup/new_project.docx,new_project.docx,N/A,,36.79,None,Normal
2024-09-21 01:32:43.986336,6332,192.168.148.38,File_Modification,/server/data.csv,data.csv,Success,,31.11,None,Normal
2024-09-24 18:43:18.709458,6764,10.159.0.193,Login,/backup/report2.pdf,,Write,3.0,,None,Normal
2024-10-03 17:28:18.988588,6593,172.24.203.39,File_Modification,/project/secrets.txt,secrets.txt,Write,,18.64,None,Normal
2024-09-22 13:33:25.032188,3088,10.106.2.218,USB_Insert,/confidential/data.csv,,Write,,,USB_Access,Suspicious
2024-09-13 05:39:15.357601,9280,172.17.218.165,File_Modification,/project/report2.pdf,report2.pdf,Delete,,40.81,DDoS_Attempt,Suspicious
2024-09-13 19:31:45.869477,4507,192.168.25.179,File_Access,/backup/report1.pdf,report1.pdf,Success,,39.09,None,Normal
2024-09-22 19:08:19.734160,1389,10.37.61.134,File_Access,/project/report1.pdf,report1.pdf,Success,,21.86,None,Normal
2024-09-15 08:48:45.997170,9282,192.168.97.215,Remote_Login,/shared/documents/document2.docx,,Failed,9.0,,None,Normal
2024-09-13 02:32:16.795408,1118,192.168.124.251,File_Deletion,/shared/documents/report2.pdf,report2.pdf,Delete,,34.32,None,Normal
2024-09-23 07:51:01.392890,2706,172.29.129.174,File_Access,/backup/document2.docx,document2.docx,N/A,,42.95,None,Normal
2024-09-25 04:15:58.575512,6803,192.168.10.44,Remote_Login,/network/logs/secrets.txt,,N/A,5.0,,None,Normal
2024-10-10 11:15:45.547307,2811,172.21.152.143,Remote_Login,/server/new_project.docx,,Delete,7.0,,None,Normal
2024-09-24 06:29:23.319922,3500,172.28.195.208,USB_Insert,/server/document2.docx,,Write,,,None,Normal
2024-10-12 05:39:49.841200,8944,10.255.250.163,File_Modification,/network/logs/report1.pdf,report1.pdf,Success,,42.39,None,Normal
2024-09-29 02:43:16.323006,6534,192.168.212.181,Login,/server/secrets.txt,,N/A,1.0,,Brute_Force,Suspicious
2024-10-07 03:52:50.755817,4351,192.168.6.208,File_Access,/network/logs/data.csv,data.csv,Write,,23.98,None,Normal
2024-10-04 17:58:30.025350,9374,192.168.66.247,Remote_Login,/backup/new_project.docx,,Success,2.0,,None,Normal
2024-10-07 07:53:26.429057,7521,10.168.143.29,File_Access,/backup/new_project.docx,new_project.docx,Read,,35.13,None,Normal
2024-10-01 01:55:28.702775,3115,172.31.208.157,Login,/network/logs/data.csv,,Write,10.0,,None,Normal
2024-09-21 09:44:36.170466,8703,10.109.63.34,File_Modification,/network/logs/report2.pdf,report2.pdf,N/A,,6.73,None,Normal
2024-10-09 07:44:43.248982,4195,10.65.16.172,USB_Insert,/project/new_project.docx,,Delete,,,Brute_Force,Suspicious
2024-09-27 21:21:44.777181,1443,10.33.247.14,USB_Insert,/project/secrets.txt,,Write,,,Brute_Force,Suspicious
2024-09-21 05:37:41.520072,2156,172.31.150.186,USB_Insert,/server/new_project.docx,,Success,,,None,Normal
2024-09-16 08:57:41.985053,7606,10.97.198.114,Remote_Login,/server/report1.pdf,,N/A,1.0,,None,Normal
2024-09-13 19:17:39.021914,7969,10.149.209.211,File_Modification,/confidential/new_project.docx,new_project.docx,Inserted,,17.26,None,Normal
2024-10-09 16:52:12.667507,3031,172.24.183.42,File_Access,/shared/documents/document2.docx,document2.docx,Failed,,0.38,None,Normal
2024-10-03 07:43:33.818158,1424,192.168.116.12,File_Modification,/network/logs/data.csv,data.csv,Inserted,,30.73,None,Normal
2024-10-07 08:57:35.278364,1062,172.29.159.213,File_Modification,/server/report2.pdf,report2.pdf,Inserted,,38.1,Data_Exfil,Suspicious
2024-10-05 16:52:40.161650,1979,10.33.213.172,File_Deletion,/server/document2.docx,document2.docx,Failed,,48.08,None,Normal
2024-09-27 03:48:02.232540,2017,10.6.96.123,Network_Traffic,/network/logs/report1.pdf,,Delete,,,None,Normal
2024-10-01 13:28:09.264921,6698,192.168.137.227,Network_Traffic,/confidential/report2.pdf,,Delete,,,None,Normal
2024-10-12 13:05:43.044425,3501,192.168.115.8,File_Deletion,/confidential/report2.pdf,report2.pdf,Failed,,2.47,DDoS_Attempt,Suspicious
2024-10-03 00:08:42.085747,1253,10.247.97.209,File_Access,/confidential/new_project.docx,new_project.docx,Read,,2.08,None,Normal
2024-10-07 12:53:46.190988,1893,192.168.70.172,Network_Traffic,/network/logs/report2.pdf,,N/A,,,None,Normal
2024-10-04 14:59:20.019447,3648,192.168.48.61,Remote_Login,/shared/documents/secrets.txt,,Success,1.0,,None,Normal
2024-09-30 02:48:45.943490,4290,172.24.168.175,File_Deletion,/confidential/new_project.docx,new_project.docx,Write,,7.24,Data_Exfil,Suspicious
2024-10-06 16:12:27.021358,9683,192.168.144.245,Network_Traffic,/shared/documents/secrets.txt,,N/A,,,None,Normal
2024-09-18 14:51:57.654555,3431,172.27.169.41,Network_Traffic,/server/report1.pdf,,Success,,,None,Normal
2024-09-30 16:48:41.061867,8026,10.172.158.33,USB_Insert,/shared/documents/report1.pdf,,Success,,,Data_Exfil,Suspicious
2024-10-09 10:11:11.848846,4775,172.24.107.195,Remote_Login,/server/report2.pdf,,Inserted,1.0,,None,Normal
2024-09-29 16:31:53.306591,3807,192.168.38.0,Network_Traffic,/shared/documents/new_project.docx,,Inserted,,,Data_Exfil,Suspicious
2024-09-19 04:02:40.975228,5511,172.24.239.184,Network_Traffic,/network/logs/data.csv,,Delete,,,None,Normal
2024-10-10 12:25:24.523589,6927,10.245.153.200,Login,/shared/documents/new_project.docx,,Read,6.0,,None,Normal
2024-10-12 00:58:13.307718,8605,10.200.96.20,File_Modification,/network/logs/report1.pdf,report1.pdf,Read,,47.16,None,Normal
2024-10-02 19:20:16.077790,9016,192.168.15.121,USB_Insert,/project/new_project.docx,,Delete,,,None,Normal
2024-09-27 18:47:05.103897,1590,172.22.68.224,Network_Traffic,/shared/documents/document2.docx,,Inserted,,,None,Normal
2024-09-29 16:24:16.131262,3193,172.20.71.194,Remote_Login,/backup/report1.pdf,,Failed,4.0,,DDoS_Attempt,Suspicious
2024-09-16 07:45:44.911020,7368,10.152.165.160,USB_Insert,/server/secrets.txt,,Success,,,USB_Access,Suspicious
2024-09-15 04:27:53.198582,6008,10.251.163.108,Network_Traffic,/shared/documents/new_project.docx,,Failed,,,Data_Exfil,Suspicious
2024-09-20 02:45:08.487599,8572,172.18.241.35,File_Access,/backup/report2.pdf,report2.pdf,Success,,44.69,None,Normal
2024-09-22 00:10:58.507321,3995,192.168.201.37,Login,/shared/documents/new_project.docx,,Success,7.0,,None,Normal
2024-09-20 21:49:55.585069,5990,10.81.146.116,USB_Insert,/network/logs/new_project.docx,,Failed,,,None,Normal
2024-10-01 14:49:17.518608,7130,192.168.144.35,File_Modification,/backup/report1.pdf,report1.pdf,Inserted,,49.36,None,Normal
2024-10-10 23:10:15.430201,8269,10.117.25.47,Login,/backup/new_project.docx,,Inserted,3.0,,None,Normal
2024-10-02 05:43:31.884004,1974,10.138.122.110,File_Deletion,/backup/report1.pdf,report1.pdf,Read,,7.41,None,Normal
2024-10-06 19:13:34.379730,1618,10.177.193.60,File_Deletion,/confidential/new_project.docx,new_project.docx,N/A,,11.92,None,Normal
2024-09-13 17:42:39.681657,7900,10.167.238.82,File_Modification,/shared/documents/data.csv,data.csv,Read,,44.5,None,Normal
2024-09-15 04:31:06.485551,7312,192.168.101.8,Network_Traffic,/shared/documents/document2.docx,,N/A,,,None,Normal
2024-10-05 13:04:26.916334,5892,192.168.37.173,Login,/server/secrets.txt,,Inserted,3.0,,None,Normal
2024-09-25 17:24:36.414739,4102,192.168.135.18,Login,/backup/document2.docx,,N/A,1.0,,None,Normal
2024-09-25 21:33:46.685882,7347,10.83.166.120,File_Deletion,/confidential/document2.docx,document2.docx,Read,,0.86,None,Normal
2024-09-13 03:28:31.091112,4594,192.168.108.30,Login,/confidential/new_project.docx,,Write,10.0,,USB_Access,Suspicious
2024-09-19 00:46:44.890046,7907,192.168.107.199,Login,/server/report2.pdf,,Read,6.0,,None,Normal
2024-09-21 06:02:44.563634,4103,172.30.186.230,File_Modification,/confidential/report2.pdf,report2.pdf,N/A,,1.1,None,Normal
2024-09-23 21:01:07.607846,6187,172.31.159.163,File_Access,/shared/documents/new_project.docx,new_project.docx,Delete,,43.99,None,Normal
2024-09-28 20:46:04.843066,4587,172.28.217.234,Remote_Login,/server/new_project.docx,,Write,8.0,,None,Normal
2024-09-22 10:50:11.034596,2325,192.168.84.186,Network_Traffic,/backup/document2.docx,,Delete,,,None,Normal
2024-09-27 14:36:21.226587,3698,10.214.238.78,File_Access,/backup/report1.pdf,report1.pdf,Failed,,6.98,None,Normal
2024-10-09 00:46:42.376394,7783,192.168.120.169,File_Access,/backup/secrets.txt,secrets.txt,Write,,20.95,None,Normal
2024-10-06 14:45:14.482937,8923,192.168.57.29,USB_Insert,/confidential/document2.docx,,Delete,,,DDoS_Attempt,Suspicious
2024-10-08 15:35:34.388243,8791,192.168.85.1,File_Access,/confidential/secrets.txt,secrets.txt,Failed,,15.14,None,Normal
2024-10-03 10:50:42.634731,8396,10.219.23.202,USB_Insert,/network/logs/data.csv,,Write,,,None,Normal
2024-09-14 19:27:08.497425,9692,10.148.71.126,Login,/backup/data.csv,,Delete,7.0,,None,Normal
2024-09-28 08:35:40.687135,5536,10.67.127.158,USB_Insert,/server/secrets.txt,,Success,,,None,Normal
2024-09-25 20:43:07.310319,6798,172.27.92.71,File_Deletion,/shared/documents/document2.docx,document2.docx,Delete,,9.94,None,Normal
2024-10-09 07:31:30.028318,2298,172.16.4.2,Remote_Login,/confidential/document2.docx,,Failed,10.0,,Data_Exfil,Suspicious
2024-09-30 15:06:33.530858,8663,172.29.177.107,Login,/backup/secrets.txt,,Write,1.0,,Data_Exfil,Suspicious
2024-09-26 04:45:47.411385,9428,192.168.103.100,File_Modification,/confidential/data.csv,data.csv,Success,,24.42,None,Normal
2024-09-15 11:42:11.243656,4256,172.27.118.208,File_Access,/backup/data.csv,data.csv,Write,,8.87,USB_Access,Suspicious
2024-10-02 00:15:54.179454,1522,172.20.68.94,File_Access,/confidential/secrets.txt,secrets.txt,Inserted,,14.35,None,Normal
2024-10-06 17:16:19.172272,6581,172.21.209.86,Remote_Login,/server/secrets.txt,,Read,4.0,,Brute_Force,Suspicious
2024-09-29 22:17:51.368803,1719,192.168.183.149,USB_Insert,/project/secrets.txt,,Success,,,USB_Access,Suspicious
2024-10-06 17:13:03.661944,1783,172.23.131.131,File_Access,/project/report1.pdf,report1.pdf,Success,,19.9,None,Normal
2024-09-21 04:40:20.684478,9675,192.168.211.186,File_Modification,/backup/document2.docx,document2.docx,Delete,,8.81,None,Normal
2024-09-25 02:05:16.761305,7648,172.19.197.218,USB_Insert,/confidential/document2.docx,,Inserted,,,Data_Exfil,Suspicious
2024-09-20 21:03:33.265496,7809,172.31.166.0,File_Access,/network/logs/secrets.txt,secrets.txt,Read,,47.7,Data_Exfil,Suspicious
2024-10-07 02:32:41.108418,7724,192.168.24.21,USB_Insert,/network/logs/report1.pdf,,Success,,,None,Normal
2024-09-29 18:04:29.254919,2029,10.85.50.247,File_Modification,/project/data.csv,data.csv,Write,,47.52,None,Normal
2024-09-23 07:41:06.846026,7806,172.27.189.18,File_Deletion,/server/new_project.docx,new_project.docx,Failed,,11.03,None,Normal
2024-10-11 03:10:35.289652,8312,172.24.138.149,Network_Traffic,/backup/data.csv,,Failed,,,DDoS_Attempt,Suspicious
2024-09-13 12:41:44.245474,3940,192.168.181.241,Login,/confidential/document2.docx,,Success,3.0,,None,Normal
2024-10-08 09:00:01.168654,1729,172.18.116.132,Network_Traffic,/project/report2.pdf,,Success,,,None,Normal
2024-10-07 17:35:32.478866,9049,172.24.70.76,Network_Traffic,/server/data.csv,,Delete,,,None,Normal
2024-10-10 01:24:51.180879,4683,10.94.36.41,Network_Traffic,/server/report2.pdf,,Read,,,DDoS_Attempt,Suspicious
2024-09-26 11:35:00.039076,7572,172.17.147.30,Network_Traffic,/network/logs/document2.docx,,N/A,,,None,Normal
2024-09-16 11:35:58.265929,4621,10.221.231.216,Network_Traffic,/network/logs/report1.pdf,,Delete,,,None,Normal
2024-09-13 01:49:11.376446,4805,10.178.0.244,File_Modification,/server/report2.pdf,report2.pdf,N/A,,35.18,None,Normal
2024-09-28 20:52:30.680417,8771,172.20.228.17,File_Modification,/server/report1.pdf,report1.pdf,Write,,33.97,None,Normal
2024-10-03 10:57:48.778265,5550,172.31.74.174,USB_Insert,/server/new_project.docx,,Failed,,,None,Normal
2024-10-03 10:42:19.319963,1630,172.26.121.67,Remote_Login,/shared/documents/secrets.txt,,N/A,5.0,,None,Normal
2024-09-30 06:00:51.851990,6789,192.168.161.177,File_Deletion,/project/report1.pdf,report1.pdf,Read,,14.7,None,Normal
2024-09-29 10:57:52.654742,2062,192.168.168.18,Remote_Login,/confidential/data.csv,,N/A,5.0,,None,Normal
2024-10-02 15:21:51.772095,8957,10.19.200.16,Login,/shared/documents/report1.pdf,,N/A,8.0,,Data_Exfil,Suspicious
2024-09-27 12:22:04.334332,8301,172.20.79.74,File_Modification,/shared/documents/report2.pdf,report2.pdf,Failed,,45.77,None,Normal
2024-10-07 08:42:18.421956,6204,172.22.191.193,File_Access,/server/report2.pdf,report2.pdf,Inserted,,11.62,None,Normal
2024-10-03 03:03:50.838364,3821,10.234.71.183,Network_Traffic,/network/logs/data.csv,,Write,,,Brute_Force,Suspicious
2024-10-01 11:05:25.873659,5382,172.17.129.184,File_Modification,/project/secrets.txt,secrets.txt,Delete,,46.45,None,Normal
2024-09-25 02:44:13.484258,5068,172.16.186.222,Network_Traffic,/network/logs/report2.pdf,,N/A,,,None,Normal
2024-09-30 13:09:59.432181,9445,192.168.92.187,File_Access,/project/document2.docx,document2.docx,N/A,,13.7,None,Normal
2024-09-26 08:55:37.604144,4399,192.168.7.64,File_Modification,/shared/documents/report1.pdf,report1.pdf,N/A,,21.93,Data_Exfil,Suspicious
2024-10-06 08:53:34.295158,3386,192.168.39.148,File_Deletion,/project/new_project.docx,new_project.docx,N/A,,7.3,None,Normal
2024-10-03 15:25:01.685598,3822,172.27.20.52,Network_Traffic,/server/report2.pdf,,Success,,,None,Normal
2024-10-04 17:45:29.120917,1875,172.17.139.59,File_Access,/confidential/new_project.docx,new_project.docx,Success,,12.42,None,Normal
2024-10-10 09:02:16.499140,8647,10.222.189.239,Remote_Login,/server/data.csv,,Write,2.0,,None,Normal
2024-09-16 03:43:03.631333,7936,192.168.246.142,Network_Traffic,/backup/data.csv,,Success,,,None,Normal
2024-10-11 03:37:03.493858,4655,192.168.68.46,File_Modification,/network/logs/report2.pdf,report2.pdf,Inserted,,47.95,None,Normal
2024-10-12 04:25:16.415994,1436,10.7.42.52,File_Modification,/network/logs/report2.pdf,report2.pdf,Read,,35.09,None,Normal
2024-09-16 11:26:05.527492,4126,192.168.12.125,Network_Traffic,/project/report1.pdf,,Success,,,None,Normal
2024-09-16 01:18:12.773891,6776,10.144.71.136,Login,/server/new_project.docx,,N/A,5.0,,USB_Access,Suspicious
2024-10-01 03:26:39.943369,6141,172.16.43.195,File_Modification,/confidential/new_project.docx,new_project.docx,Inserted,,34.52,None,Normal
2024-09-24 00:05:32.065402,2959,192.168.184.137,File_Modification,/network/logs/data.csv,data.csv,Delete,,44.29,None,Normal
2024-09-25 13:11:35.577273,1836,192.168.19.21,Login,/project/data.csv,,Inserted,4.0,,None,Normal
2024-10-03 10:09:05.950988,4237,172.29.92.28,File_Deletion,/confidential/document2.docx,document2.docx,Delete,,1.74,None,Normal
2024-10-01 15:34:13.374386,8830,192.168.172.42,USB_Insert,/shared/documents/document2.docx,,Failed,,,USB_Access,Suspicious
2024-09-28 05:46:39.821422,4268,172.20.95.163,Login,/shared/documents/report1.pdf,,N/A,8.0,,None,Normal
2024-10-03 06:03:56.326593,6426,10.2.210.163,Remote_Login,/project/new_project.docx,,Delete,5.0,,None,Normal
